cluster_id,cluster,stress_relevant,case_only_cluster,GO,Term,Fisher,gene_LOC,enriched_in_CA,enriched_in_SE,enriched_in_CASE
12,Stress granule / mRNA processing,yes,no,GO:0003730,mRNA 3'-UTR binding,0.0014,LOC111138235,yes,no,no
12,Stress granule / mRNA processing,yes,no,GO:0008266,poly(U) RNA binding,0.0048,LOC111138235,yes,no,yes
12,Stress granule / mRNA processing,yes,no,GO:0008266,poly(U) RNA binding,0.0048,LOC111112585,no,no,yes
12,Stress granule / mRNA processing,yes,no,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",0.02019,LOC111102426,yes,no,no
12,Stress granule / mRNA processing,yes,no,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",0.02019,LOC111120648,yes,no,no
12,Stress granule / mRNA processing,yes,no,GO:0071004,U2-type prespliceosome,0.02375,LOC111121745,no,no,yes
12,Stress granule / mRNA processing,yes,no,GO:0071004,U2-type prespliceosome,0.02375,LOC111111998,no,no,yes
12,Stress granule / mRNA processing,yes,no,GO:0071004,U2-type prespliceosome,0.02375,LOC111118539,no,no,yes
12,Stress granule / mRNA processing,yes,no,GO:0045727,positive regulation of translation,0.04322,LOC111123410,yes,no,no
12,Stress granule / mRNA processing,yes,no,GO:0045727,positive regulation of translation,0.04322,LOC111123806,yes,no,no
15,Other: chromatin binding,no,no,GO:0003682,chromatin binding,0.00823,LOC111132503,no,yes,yes
15,Other: chromatin binding,no,no,GO:0003682,chromatin binding,0.00823,LOC111134803,no,yes,no
15,Other: chromatin binding,no,no,GO:0003682,chromatin binding,0.00823,LOC111106945,no,yes,no
15,Other: chromatin binding,no,no,GO:0003682,chromatin binding,0.00823,LOC111122162,no,yes,yes
15,Other: chromatin binding,no,no,GO:0003682,chromatin binding,0.00823,LOC111126579,no,yes,no
15,Other: chromatin binding,no,no,GO:0003682,chromatin binding,0.00823,LOC111129691,no,yes,yes
15,Other: chromatin binding,no,no,GO:0003682,chromatin binding,0.00823,LOC111135789,no,yes,yes
15,Other: chromatin binding,no,no,GO:0003682,chromatin binding,0.00823,LOC111119382,no,no,yes
15,Other: chromatin binding,no,no,GO:0003682,chromatin binding,0.00823,LOC111128966,no,no,yes
15,Other: chromatin binding,no,no,GO:0003682,chromatin binding,0.00823,LOC111129339,no,no,yes
15,Other: chromatin binding,no,no,GO:0042393,histone binding,0.01093,LOC111132503,no,yes,no
15,Other: chromatin binding,no,no,GO:0042393,histone binding,0.01093,LOC111136148,no,yes,no
15,Other: chromatin binding,no,no,GO:0042393,histone binding,0.01093,LOC111106945,no,yes,no
15,Other: chromatin binding,no,no,GO:0042393,histone binding,0.01093,LOC111126579,no,yes,no
15,Other: chromatin binding,no,no,GO:0042393,histone binding,0.01093,LOC111134594,no,yes,no
15,Other: chromatin binding,no,no,GO:0000122,negative regulation of transcription by RNA polymerase II,0.0246,LOC111132503,no,yes,no
15,Other: chromatin binding,no,no,GO:0000122,negative regulation of transcription by RNA polymerase II,0.0246,LOC111109397,no,yes,no
15,Other: chromatin binding,no,no,GO:0000122,negative regulation of transcription by RNA polymerase II,0.0246,LOC111129852,no,yes,no
15,Other: chromatin binding,no,no,GO:0000122,negative regulation of transcription by RNA polymerase II,0.0246,LOC111133335,no,yes,no
15,Other: chromatin binding,no,no,GO:0000122,negative regulation of transcription by RNA polymerase II,0.0246,LOC111134594,no,yes,no
15,Other: chromatin binding,no,no,GO:0000122,negative regulation of transcription by RNA polymerase II,0.0246,LOC111135471,no,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111114778,yes,no,no
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111118348,yes,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111120557,yes,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111120994,yes,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111121848,yes,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111131049,yes,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111135077,yes,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111100708,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111103170,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111105616,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111107343,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111123867,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111129410,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111135849,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111136247,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111136624,no,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111137089,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111101860,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111102380,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111106468,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111121303,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111124252,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111124874,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111125548,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111126040,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111126482,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111130771,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111132297,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003735,structural constituent of ribosome,9e-09,LOC111132903,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111120994,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111131049,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111103170,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111105616,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111129410,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111135849,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111136247,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111137089,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111101860,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111124252,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111124874,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111126040,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111132297,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022625,cytosolic large ribosomal subunit,6.2e-08,LOC111132903,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111114778,yes,no,no
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111118348,yes,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111120557,yes,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111121848,yes,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111135077,yes,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111100708,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111107343,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111123867,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111102380,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111106468,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111125548,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0022627,cytosolic small ribosomal subunit,4.9e-06,LOC111126482,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111103655,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111114829,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111117607,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111120891,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111120994,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111125036,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111125717,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111135739,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111101025,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111107343,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111108043,no,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111118809,no,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111118943,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111120863,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111126159,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111128721,no,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111129410,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111130355,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111131375,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111131784,no,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111134422,no,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111134707,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111135802,no,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111135849,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111136247,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111136624,no,yes,no
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111137089,no,yes,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111102380,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111102475,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111105429,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111118083,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111118710,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111118963,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111119195,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111120897,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111122308,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111124874,no,no,yes
16,Other: structural constituent of ribosome,no,no,GO:0003723,RNA binding,1e-04,LOC111126482,no,no,yes
